Pierce;Edgewood;?;2017;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;53;31.0
?;Seattle;WA;2023;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
?;Bellevue;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;41.0
Jefferson;?;WA;?;HYUNDAI;IONIQ 5;?;Eligibility unknown as battery range has not been researched;?;?
?;Suquamish;WA;2021;?;?;?;?;?;23.0
King;Renton;WA;?;?;?;?;?;0;11.0
?;Seattle;?;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;37.0
?;Bellevue;?;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
King;?;WA;2021;BMW;?;?;?;30;?
?;Tacoma;WA;2023;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;25.0
?;Vancouver;WA;2017;?;X5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;?
King;?;?;?;TESLA;?;?;?;0;5.0
San Juan;Friday Harbor;WA;2017;?;BOLT EV;?;Clean Alternative Fuel Vehicle Eligible;?;?
Island;?;?;?;?;BOLT EV;?;?;?;?
?;?;?;?;LINCOLN;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;?
King;North Bend;?;?;VOLKSWAGEN;?;?;Eligibility unknown as battery range has not been researched;0;5.0
?;?;?;?;TESLA;MODEL Y;?;?;291;?
King;Seattle;?;?;?;BOLT EV;?;?;?;?
?;?;WA;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2023;?;?;Battery Electric Vehicle (BEV);?;0;?
King;Seattle;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Seattle;WA;2023;HYUNDAI;?;Battery Electric Vehicle (BEV);?;?;43.0
?;?;?;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
Kitsap;Bainbridge Island;WA;2018;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Sammamish;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;41.0
King;?;WA;2016;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;37.0
Spokane;Spokane;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Clark;Vancouver;WA;2019;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;Auburn;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;30.0
Snohomish;Edmonds;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;32.0
?;Mercer Island;WA;?;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;200;41.0
?;Seattle;?;2017;?;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;37.0
?;?;WA;?;?;MODEL Y;?;?;?;?
King;?;?;2021;?;PS2;?;?;?;?
?;?;WA;?;?;?;?;?;0;33.0
King;?;?;2020;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;291;?
?;?;?;2017;?;?;?;Clean Alternative Fuel Vehicle Eligible;58;3.0
?;Seattle;?;?;BMW;X3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;17;?
King;Seattle;?;2021;TESLA;MODEL Y;?;?;0;43.0
King;Kent;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
Snohomish;Everett;WA;2020;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;?
?;?;?;2021;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;WA;2023;FORD;?;?;Eligibility unknown as battery range has not been researched;0;18.0
?;?;WA;2021;?;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;?;?
Okanogan;Winthrop;WA;2018;?;OUTLANDER;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;WA;?;MINI;?;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;?;CHRYSLER;?;?;?;32;?
?;?;WA;2020;?;?;?;Clean Alternative Fuel Vehicle Eligible;266;?
?;?;WA;2020;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;215;34.0
King;?;?;2022;RIVIAN;EDV;Battery Electric Vehicle (BEV);?;0;?
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;48.0
?;Covington;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;47.0
?;Vancouver;WA;2021;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;FORD;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;?
?;?;WA;2023;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;Sammamish;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Bellevue;?;2016;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;?;?;HARDTOP;?;?;0;43.0
?;Redmond;?;?;?;LEAF;?;?;150;48.0
?;Kirkland;WA;2022;?;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Kitsap;Bainbridge Island;WA;2016;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
Pierce;Orting;?;2015;BMW;I3;Plug-in Hybrid Electric Vehicle (PHEV);?;72;?
?;Bellevue;WA;2018;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;48.0
?;?;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;2017;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;24.0
Clark;?;?;2023;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;18.0
Clark;Vancouver;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Monroe;?;2023;TESLA;MODEL S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;39.0
King;?;?;?;CHRYSLER;?;?;Clean Alternative Fuel Vehicle Eligible;?;36.0
?;?;?;?;?;?;?;?;210;?
?;?;WA;?;?;MODEL S;Battery Electric Vehicle (BEV);?;208;?
?;Port Hadlock;?;?;?;IONIQ 5;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;24.0
?;?;WA;2016;NISSAN;?;Battery Electric Vehicle (BEV);?;84;?
Pierce;?;?;?;TESLA;MODEL Y;?;?;?;28.0
?;Spokane;WA;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Skamania;Stevenson;?;2021;?;?;Battery Electric Vehicle (BEV);?;?;14.0
?;Seattle;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;37.0
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;?
King;Sammamish;WA;2015;?;MODEL S;?;Clean Alternative Fuel Vehicle Eligible;208;?
King;Des Moines;?;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;150;?
Clark;?;WA;?;FORD;FUSION;?;?;?;49.0
?;?;WA;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;238;?
King;?;WA;2018;TESLA;?;Battery Electric Vehicle (BEV);?;215;?
?;?;WA;?;?;OUTLANDER;?;?;22;?
?;?;?;?;?;?;Battery Electric Vehicle (BEV);?;0;?
Pierce;?;WA;2018;?;X5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;13;?
King;?;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;48.0
?;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;?
?;?;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;45.0
Whatcom;Bellingham;?;?;?;?;Battery Electric Vehicle (BEV);?;?;40.0
King;Fall City;?;2021;TESLA;MODEL S;?;?;0;?
King;?;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;32.0
Kitsap;Bainbridge Island;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Spokane;Spokane;?;2017;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;?;?;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;208;36.0
?;?;?;?;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;?;2013;?;?;?;Not eligible due to low battery range;6;17.0
?;Lakewood;?;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;28.0
Lewis;?;WA;2014;?;MODEL S;Battery Electric Vehicle (BEV);?;?;20.0
King;?;?;?;RIVIAN;R1T;?;Eligibility unknown as battery range has not been researched;?;?
Pierce;?;?;2022;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;27.0
King;?;?;2021;?;RAV4 PRIME;?;?;?;34.0
?;?;WA;?;?;?;?;?;?;?
Pierce;Spanaway;?;2020;TESLA;MODEL Y;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;?;?;2023;TOYOTA;?;?;Clean Alternative Fuel Vehicle Eligible;42;45.0
King;Des Moines;?;2022;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;33.0
?;?;WA;2015;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;84;45.0
?;Bothell;WA;?;?;HARDTOP;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;1.0
King;?;?;2022;TESLA;?;Battery Electric Vehicle (BEV);?;0;5.0
?;Seattle;WA;?;FORD;?;?;Eligibility unknown as battery range has not been researched;?;33.0
Klickitat;?;?;?;?;R1T;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;JEEP;WRANGLER;?;Not eligible due to low battery range;21;?
?;Olympia;?;2022;?;C40;?;Eligibility unknown as battery range has not been researched;0;?
King;Sammamish;WA;2022;TESLA;?;?;?;?;45.0
Clark;?;WA;?;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;49.0
?;?;WA;2018;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;151;?
?;?;?;2018;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;9.0
?;?;WA;2015;TESLA;MODEL S;?;Clean Alternative Fuel Vehicle Eligible;?;48.0
Thurston;Olympia;WA;2021;?;MODEL Y;?;?;0;22.0
Kitsap;Port Orchard;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;26.0
Kitsap;Port Orchard;?;2022;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;26.0
Spokane;Spokane;?;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;38;3.0
King;?;WA;2018;NISSAN;?;?;?;151;?
King;?;WA;2023;HYUNDAI;?;?;Clean Alternative Fuel Vehicle Eligible;30;?
Clark;?;WA;2016;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Seattle;?;2017;CHEVROLET;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;37.0
?;Seattle;WA;2021;?;?;?;?;?;?
King;?;WA;?;LUCID;AIR;?;?;?;?
?;Seatac;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;33.0
King;Kirkland;WA;?;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;48.0
King;?;WA;?;TOYOTA;PRIUS PLUG-IN;?;Not eligible due to low battery range;?;47.0
?;Cle Elum;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Spokane;?;WA;2022;FORD;?;Battery Electric Vehicle (BEV);?;0;6.0
Clallam;?;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
?;Port Townsend;?;?;?;LEAF;?;?;?;?
Spokane;?;?;?;?;NIRO;Battery Electric Vehicle (BEV);?;?;4.0
King;Sammamish;WA;2021;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;18;?
King;Seattle;?;2022;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;43.0
?;?;WA;2023;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);?;?;33.0
Clark;?;WA;?;VOLKSWAGEN;ID.4;?;?;0;49.0
?;?;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;9.0
?;?;WA;2022;?;?;?;?;?;?
?;?;WA;2017;NISSAN;?;?;?;107;?
?;Tacoma;?;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;Vashon;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;?;?
King;Woodinville;WA;2023;?;IONIQ 5;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;RIVIAN;R1T;?;?;?;41.0
King;Seattle;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;37.0
Pierce;Gig Harbor;?;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;26.0
?;?;WA;2012;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;35;25.0
King;Seattle;WA;?;TOYOTA;?;?;Not eligible due to low battery range;25;?
?;?;WA;?;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
Spokane;Spokane Valley;WA;?;CHRYSLER;PACIFICA;?;?;?;4.0
?;?;WA;2013;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;75;?
King;?;?;?;?;?;Battery Electric Vehicle (BEV);?;?;?
King;?;?;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;WA;?;CHEVROLET;BOLT EV;?;?;?;47.0
?;Seattle;?;2016;?;?;?;Clean Alternative Fuel Vehicle Eligible;83;?
Pierce;Gig Harbor;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Federal Way;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;30.0
?;Tacoma;?;2022;TESLA;?;?;?;?;?
?;Vashon;?;?;RIVIAN;?;Battery Electric Vehicle (BEV);?;?;?
?;Seattle;WA;2018;VOLVO;XC60;Plug-in Hybrid Electric Vehicle (PHEV);?;17;43.0
?;?;?;2018;HONDA;?;?;?;47;?
?;?;?;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
Pacific;Seaview;?;?;?;?;?;?;25;19.0
?;Shoreline;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;32.0
Pierce;University Place;WA;?;BMW;IX;?;Eligibility unknown as battery range has not been researched;?;28.0
Skagit;?;?;2020;TOYOTA;PRIUS PRIME;?;?;?;?
Snohomish;Marysville;?;?;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
King;?;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;?;2020;NISSAN;?;?;?;149;?
?;?;?;?;TESLA;MODEL Y;?;?;0;5.0
Kittitas;?;WA;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Kitsap;Kingston;WA;2017;AUDI;A3;Plug-in Hybrid Electric Vehicle (PHEV);?;16;?
King;?;WA;2023;?;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;2021;?;MODEL Y;?;?;?;24.0
?;?;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;5.0
?;Vancouver;WA;2022;?;?;?;?;?;?
?;Seattle;?;2021;?;PACIFICA;?;?;32;?
?;Kirkland;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;32;?
?;Sammamish;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;?;?;TESLA;MODEL 3;?;?;0;?
?;Bellevue;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;48.0
?;?;?;?;?;BOLT EV;?;Clean Alternative Fuel Vehicle Eligible;238;10.0
?;?;WA;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;30.0
Kitsap;?;?;?;?;BOLT EV;?;?;238;23.0
?;?;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
San Juan;?;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;?
?;Vancouver;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;?
King;Renton;?;2021;CHRYSLER;PACIFICA;?;?;32;?
King;Woodinville;?;2016;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;2022;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Snohomish;?;?;2021;TOYOTA;RAV4 PRIME;?;?;?;10.0
?;Redmond;?;2021;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
King;Kent;WA;?;RIVIAN;EDV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Clark;Yacolt;?;?;?;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;?;18.0
?;?;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;39.0
?;Tumwater;?;2017;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2015;?;MODEL S;Battery Electric Vehicle (BEV);?;?;?
?;Sammamish;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;41.0
?;Shoreline;?;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;32.0
King;Seattle;WA;2021;NISSAN;LEAF;?;?;?;?
?;?;WA;2022;RIVIAN;?;?;?;?;10.0
?;?;?;2023;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Seattle;WA;?;VOLVO;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;36.0
?;?;WA;?;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;?;28.0
Snohomish;Snohomish;?;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
King;?;?;?;CHEVROLET;?;?;?;238;5.0
King;?;WA;?;?;LEAF;Battery Electric Vehicle (BEV);?;150;48.0
Kitsap;Poulsbo;?;?;?;?;?;Not eligible due to low battery range;?;23.0
Clark;?;WA;2021;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
King;?;WA;2021;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;32.0
Pierce;Fox Island;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;291;26.0
Snohomish;?;WA;2018;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;215;1.0
?;Edmonds;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;21.0
?;Battle Ground;WA;2014;?;?;?;?;?;?
?;Renton;?;2023;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;11.0
Benton;Kennewick;?;?;TESLA;MODEL Y;?;?;0;?
?;?;?;2019;TESLA;?;?;?;220;37.0
?;?;?;2018;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;53;10.0
King;Seattle;?;?;?;BOLT EV;?;?;?;32.0
?;Snohomish;?;2019;?;?;?;?;150;44.0
?;Tacoma;?;2014;FIAT;?;?;?;?;?
King;?;WA;?;?;IONIQ 5;Battery Electric Vehicle (BEV);?;?;?
?;?;WA;2017;?;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Tacoma;?;?;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);?;?;29.0
?;Kirkland;?;2023;TESLA;?;?;?;?;48.0
King;Auburn;WA;?;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Seattle;WA;?;?;X5;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;46.0
King;?;WA;2021;?;?;Battery Electric Vehicle (BEV);?;0;11.0
?;?;?;2022;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Pierce;?;WA;2017;?;?;Battery Electric Vehicle (BEV);?;238;?
King;?;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;43.0
?;Renton;WA;2023;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;?;MODEL X;?;Clean Alternative Fuel Vehicle Eligible;238;5.0
?;?;WA;?;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;41.0
?;Everett;?;?;NISSAN;ARIYA;?;Eligibility unknown as battery range has not been researched;0;44.0
King;Seatac;?;2022;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;36.0
King;Redmond;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;45.0
?;?;?;2018;TESLA;?;?;?;215;?
King;Seattle;?;2022;?;?;?;?;?;?
King;Seattle;WA;?;?;?;?;?;215;37.0
?;?;WA;2020;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;43.0
Snohomish;Everett;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;44.0
King;Bellevue;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
Clark;?;?;2023;?;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;17.0
?;?;?;2020;TESLA;?;?;?;?;5.0
?;?;WA;?;TESLA;?;?;?;?;?
?;?;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
Whatcom;Bellingham;?;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;42.0
?;Mukilteo;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
King;Sammamish;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;Sammamish;WA;2019;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;18;5.0
Pierce;Graham;WA;2020;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;Seattle;?;2015;TESLA;MODEL S;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Suquamish;?;?;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);?;?;?
?;Snohomish;?;2022;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;?;2020;?;BOLT EV;?;?;259;?
?;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;19;42.0
San Juan;Friday Harbor;WA;2019;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
Franklin;Pasco;?;?;CHEVROLET;?;?;?;0;?
?;?;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;39.0
?;?;WA;?;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
Pierce;?;WA;2023;VOLKSWAGEN;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;2.0
Mason;Shelton;?;2015;CHEVROLET;?;?;?;?;35.0
Snohomish;?;?;2023;CHEVROLET;?;Battery Electric Vehicle (BEV);?;?;?
King;Sammamish;?;?;TESLA;?;?;?;249;45.0
?;Eastsound;?;2011;?;?;?;?;73;40.0
King;?;WA;2021;?;?;?;?;?;1.0
?;?;?;2022;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;21;39.0
?;?;?;?;?;?;?;?;?;33.0
?;?;WA;2022;VOLKSWAGEN;ID.4;?;?;?;11.0
King;?;?;2023;HYUNDAI;IONIQ 5;Battery Electric Vehicle (BEV);?;?;34.0
?;Puyallup;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;308;?
Snohomish;?;WA;?;?;?;?;?;?;44.0
?;Bothell;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;24.0
?;Lynnwood;?;2023;FORD;?;Battery Electric Vehicle (BEV);?;?;?
Spokane;?;WA;2015;?;?;?;Clean Alternative Fuel Vehicle Eligible;76;?
King;?;?;2021;?;?;Battery Electric Vehicle (BEV);?;?;41.0
Pierce;?;WA;2023;TESLA;MODEL Y;?;?;0;?
King;Sammamish;WA;2022;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;NISSAN;?;?;?;151;?
?;Olalla;?;2013;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;38;26.0
?;?;WA;2021;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;21.0
King;Mercer Island;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;41.0
King;Renton;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
Snohomish;Lake Stevens;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Seattle;WA;?;?;BOLT EV;?;Eligibility unknown as battery range has not been researched;0;37.0
?;?;WA;2023;?;PACIFICA;?;Clean Alternative Fuel Vehicle Eligible;32;?
?;Walla Walla;?;?;CHEVROLET;VOLT;?;Clean Alternative Fuel Vehicle Eligible;38;?
?;?;?;?;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;?;20.0
?;?;WA;2022;?;EV6;?;Eligibility unknown as battery range has not been researched;?;48.0
King;?;WA;2015;?;I3;?;?;72;37.0
?;Vancouver;WA;2021;?;?;Battery Electric Vehicle (BEV);?;?;?
