2005;250cc;?;Sachsenring;2032;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;7;?;27.0;AU
?;250cc;?;Sachsenring;2052;Barbera Hector;Fortuna Honda;Honda;8;8;?;?
?;?;GER;Sachsenring;2081;Takahashi Yuki;Team Scot;?;?;?;55.0;?
?;250cc;?;?;1931;?;?;KTM;10;?;14.0;AU
?;?;GER;?;2037;Kallio Mika;Red Bull KTM GP125;?;1;?;36.0;FI
?;125cc;GER;?;2075;?;Elit Grand Prix;?;2;20;12.0;?
?;?;GER;?;?;Simoncelli Marco;Nocable.it Race;?;3;16;?;IT
?;?;GER;Sachsenring;?;?;?;KTM;4;?;14.0;HU
?;?;GER;?;?;?;?;KTM;5;?;60.0;ES
2005;125cc;?;Sachsenring;?;Pesek Lukas;Metis Racing Team;?;6;?;?;?
?;125cc;?;?;?;?;Kopron Racing World;Honda;7;?;?;IT
2005;?;GER;Sachsenring;?;Olive Joan;?;?;8;?;6.0;?
2005;?;GER;?;2152;?;Seedorf RC3 - Tiempo Holidays;Honda;9;7;41.0;?
?;125cc;?;?;?;?;Caja Madrid - Derbi Racing;Derbi;?;6;?;ES
?;250cc;CZE;Brno;2015;Pedrosa Dani;?;?;?;?;1.0;ES
2005;?;?;Brno;2058;Lorenzo Jorge;Fortuna Honda;Honda;?;?;?;?
2005;250cc;CZE;Brno;?;?;Carrera Sunglasses - LCR;Aprilia;3;?;27.0;?
?;250cc;?;?;?;De Angelis Alex;MS Aprilia Italia Corse;Aprilia;4;13;5.0;SM
?;250cc;?;Brno;2006;?;Telefonica Movistar Honda 250cc;?;?;11;?;JP
2005;?;CZE;Brno;2055;Dovizioso Andrea;Team Scot;?;6;10;?;IT
?;?;CZE;?;1752;Porto Sebastian;?;?;?;9;?;AR
2005;250cc;CZE;?;1888;?;Aprilia Aspar 250cc;Aprilia;8;?;7.0;FR
?;?;?;Brno;1693;Locatelli Roberto;Carrera Sunglasses - LCR;Aprilia;9;7;15.0;IT
2005;?;CZE;Brno;1990;Guintoli Sylvain;Equipe GP de France - Scrab;Aprilia;10;?;50.0;FR
?;125cc;?;Brno;?;Luthi Thomas;Elit Grand Prix;Honda;1;?;12.0;?
?;125cc;?;Brno;2037;?;?;KTM;2;20;36.0;?
2005;125cc;CZE;Brno;2080;Simoncelli Marco;Nocable.it Race;?;?;?;?;?
?;?;CZE;Brno;?;Gadea Sergio;Master Aspar;Aprilia;4;13;?;?
2005;?;CZE;?;?;Zanetti Lorenzo;Skilled I.S.P.A. Racing Team;Aprilia;?;11;8.0;IT
2005;?;CZE;?;2068;Lai Fabrizio;Kopron Racing World;?;?;10;?;IT
?;?;CZE;?;?;?;?;?;?;?;63.0;FR
2005;125cc;?;Brno;1932;?;Metis Racing Team;Gilera;8;8;?;?
2005;?;CZE;Brno;2004;Talmacsi Gabor;Red Bull KTM GP125;KTM;?;7;?;?
2005;125cc;CZE;Brno;?;Simon Julian;Red Bull KTM GP125;?;10;6;?;ES
?;MotoGP;JPN;Motegi;1516;?;Ducati Marlboro Team;Ducati;?;25;65.0;?
2005;?;JPN;Motegi;1567;Biaggi Max;Repsol Honda Team;?;2;?;?;?
?;MotoGP;?;?;?;Tamada Makoto;Konica Minolta Honda;?;3;?;?;?
2005;MotoGP;JPN;?;1647;?;Ducati Marlboro Team;Ducati;?;13;?;ES
?;?;JPN;?;2049;Hopkins John;?;Suzuki;5;11;?;?
?;MotoGP;JPN;Motegi;?;?;Gauloises Yamaha Team;?;6;10;?;US
?;MotoGP;?;Motegi;2093;Hayden Nicky;?;Honda;7;9;?;US
2005;?;JPN;?;888;Roberts Kenny;?;?;8;8;10.0;?
