Ferenc Antalovics;?;?;168.0;85.0;Hungary;HUN;1976 Summer;?;Summer;Montreal;Weightlifting
Luka Boi;?;21.0;173.0;72.0;Slovenia;SLO;2012 Summer;2012;Summer;London;?
Karin Brandes;F;16.0;169.0;58.0;Peru;PER;1984 Summer;1984;Summer;Los Angeles;Swimming
Polina Hryhorivna Astakhova;F;27.0;166.0;56.0;Soviet Union;?;1964 Summer;?;Summer;Tokyo;?
Maria del Consuelo Changanaqui de Graet;F;17.0;?;54.0;Peru;PER;1968 Summer;1968;Summer;Mexico City;Swimming
Choi Seung-Wu;?;22.0;172.0;57.0;South Korea;KOR;2012 Summer;2012;?;London;Cycling
Giuseppe D'Altrui;M;30.0;185.0;82.0;Italy;ITA;1964 Summer;1964;Summer;Tokyo;?
?;M;24.0;180.0;72.0;Netherlands;NED;1964 Summer;1964;Summer;?;Rowing
Sandra Marie Douglas;F;25.0;162.0;55.0;Great Britain;GBR;1992 Summer;1992;Summer;Barcelona;Athletics
Harald Amundsen;?;21.0;186.0;83.0;Norway;NOR;1984 Summer;1984;Summer;Los Angeles;Canoeing
?;F;16.0;?;60.0;Greece;GRE;2000 Summer;2000;Summer;?;Swimming
Igor Cassina;M;23.0;180.0;73.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Gymnastics
Livia Altmann;F;19.0;165.0;64.0;Switzerland;SUI;2014 Winter;2014;Winter;Sochi;Ice Hockey
Philipp Boy;M;21.0;172.0;67.0;Germany;GER;2008 Summer;2008;Summer;?;Gymnastics
Richard James Dick Boushka;M;22.0;195.0;95.0;United States;USA;1956 Summer;1956;Summer;Melbourne;Basketball
Mohamed Abdullah Obaid Al-Salhi (Kosgei-);M;18.0;?;55.0;Saudi Arabia;KSA;2004 Summer;?;Summer;Athina;Athletics
?;F;26.0;169.0;54.0;Barbados;BAR;2016 Summer;2016;Summer;Rio de Janeiro;?
Charlene Maria Attard;F;?;?;60.0;?;?;2008 Summer;2008;Summer;Beijing;Athletics
Armin Ignaz Assinger;M;29.0;191.0;94.0;Austria;AUT;1994 Winter;1994;Winter;Lillehammer;Alpine Skiing
Mireille Cayre;F;25.0;159.0;51.0;France;FRA;?;1972;Summer;Munich;?
Andrea Benelli;M;32.0;173.0;?;Italy;ITA;1992 Summer;1992;Summer;Barcelona;Shooting
Lamachi Elimu;M;28.0;165.0;51.0;Kenya;KEN;1988 Summer;1988;Summer;Seoul;Wrestling
Hamid Mohamed Azim;M;20.0;194.0;75.0;Egypt;EGY;1976 Summer;1976;Summer;Montreal;Volleyball
Stefan Wojciech Chowaniec;M;22.0;166.0;?;Poland;POL;1976 Winter;1976;Winter;Innsbruck;Ice Hockey
Laurent Johann Jos Bourda Couhet;M;22.0;171.0;75.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Rugby Sevens
Yelena Viktorovna Davydova (-Filatova);?;18.0;148.0;45.0;?;URS;?;1980;Summer;?;Gymnastics
Thomas Cijan;M;27.0;178.0;75.0;Austria;AUT;1988 Winter;1988;Winter;Calgary;Ice Hockey
Rolf Torbjrn Bjrklund;M;23.0;174.0;66.0;?;FIN;1960 Summer;1960;Summer;Roma;Canoeing
Victor Bivol;M;23.0;168.0;73.0;Moldova;MDA;?;2000;Summer;Sydney;Judo
Julio Csar Enciso Ferreira;M;30.0;178.0;80.0;Paraguay;PAR;2004 Summer;2004;Summer;Athina;?
Ivan aklec;M;19.0;173.0;75.0;Yugoslavia;YUG;1952 Summer;1952;Summer;Helsinki;?
Mouhssin Al-Chehibi;M;26.0;176.0;?;?;MAR;?;2004;?;Athina;?
John Harrison Crist;M;29.0;?;?;United States;USA;1984 Summer;1984;Summer;Los Angeles;Athletics
Ivan aklec;M;32.0;173.0;75.0;Yugoslavia;YUG;1964 Summer;1964;Summer;Tokyo;Gymnastics
Iraj Amir-Akhori;M;25.0;164.0;60.0;Iran;IRI;1988 Summer;1988;Summer;Seoul;?
Erwin Fiedor;M;20.0;170.0;67.0;?;POL;1964 Winter;?;Winter;Innsbruck;Nordic Combined
Natalie Louise Cook;F;33.0;?;73.0;Australia;AUS;2008 Summer;2008;Summer;Beijing;Beach Volleyball
Jon Belaustegui Ruano;M;29.0;195.0;100.0;Spain;ESP;2008 Summer;?;?;Beijing;Handball
Nerijus Beiga;?;?;189.0;80.0;Lithuania;LTU;1996 Summer;?;Summer;?;Swimming
Nataa Bajin-ljepica;F;26.0;157.0;49.0;Yugoslavia;YUG;1972 Summer;1972;Summer;Munich;?
Winsome Cripps (-Dennis);?;21.0;170.0;61.0;Australia;AUS;1952 Summer;1952;Summer;Helsinki;Athletics
?;M;?;183.0;72.0;?;USA;?;1994;Winter;Lillehammer;?
James B. Avery;M;24.0;189.0;95.0;Canada;CAN;2008 Summer;2008;Summer;Beijing;Baseball
Birgit Fischer-Schmidt;F;26.0;172.0;69.0;?;GDR;?;1988;Summer;Seoul;?
Yekaterina Konstantinovna Abramova;F;23.0;?;?;?;RUS;?;2006;Winter;Torino;Speed Skating
Amaury Antnio Pasos;M;20.0;190.0;90.0;Brazil;BRA;1956 Summer;1956;Summer;Melbourne;Basketball
Lucie Balthazar;F;18.0;174.0;69.0;Canada;?;1976 Summer;1976;Summer;?;Handball
?;F;17.0;?;55.0;Hungary;HUN;1972 Summer;1972;Summer;Munich;Gymnastics
Ondej Cink;M;25.0;178.0;68.0;Czech Republic;CZE;2016 Summer;2016;Summer;Rio de Janeiro;Cycling
Gaper Fistravec;M;?;187.0;88.0;Slovenia;?;2008 Summer;2008;Summer;Beijing;Rowing
Tracey Ann Barnes;F;21.0;170.0;56.0;Jamaica;JAM;1996 Summer;1996;?;?;Athletics
Philippe Ermenault;M;27.0;180.0;71.0;France;FRA;?;1996;Summer;Atlanta;Cycling
Franco Giorgio Cagnotto;M;25.0;163.0;60.0;?;ITA;1972 Summer;1972;Summer;Munich;Diving
Marco Donadel;M;?;178.0;72.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Football
Mohamed Amour Salah Al-Hashimi;?;19.0;170.0;60.0;Oman;?;1984 Summer;1984;Summer;Los Angeles;Athletics
Eric Akogyiram;M;23.0;170.0;68.0;Ghana;GHA;1992 Summer;1992;Summer;Barcelona;Athletics
?;M;26.0;184.0;70.0;Italy;ITA;1964 Summer;1964;Summer;Tokyo;Fencing
Stefania Belmondo;F;?;158.0;45.0;Italy;?;1992 Winter;1992;Winter;Albertville;Cross Country Skiing
Peter Bonello;M;23.0;178.0;68.0;Malta;MLT;1984 Summer;1984;Summer;Los Angeles;Sailing
Ren Cattarinussi;M;29.0;180.0;77.0;Italy;?;2002 Winter;2002;Winter;Salt Lake City;Biathlon
Maria Arndt (-Staworzyska -Blank);F;22.0;?;62.0;Poland;POL;1952 Summer;1952;Summer;Helsinki;Athletics
Mlton Cruz;M;26.0;178.0;67.0;Brazil;BRA;1984 Summer;1984;Summer;Los Angeles;Football
Faissal Ebnoutalib;M;?;184.0;80.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Taekwondo
?;F;18.0;161.0;?;Great Britain;GBR;1972 Winter;1972;Winter;Sapporo;Alpine Skiing
John Robert Ehrensbeck;M;23.0;183.0;?;?;USA;1968 Winter;1968;Winter;Grenoble;Biathlon
Nicolas Batum;M;27.0;203.0;105.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Basketball
Hassiba Boulmerka;F;20.0;158.0;49.0;Algeria;ALG;1988 Summer;1988;Summer;Seoul;Athletics
Felix Ekpo;M;31.0;160.0;77.0;Nigeria;NGR;2012 Summer;2012;Summer;London;Weightlifting
Chimene Mary Chemmy Alcott (-Crawford);F;19.0;169.0;69.0;Great Britain;GBR;2002 Winter;2002;Winter;Salt Lake City;Alpine Skiing
Anibl Santiago Acevedo;M;21.0;176.0;?;?;PUR;1992 Summer;1992;Summer;Barcelona;Boxing
Agnese Allegrini;F;26.0;162.0;57.0;Italy;ITA;2008 Summer;?;Summer;Beijing;Badminton
Luminia Liliana Dobrescu;?;21.0;180.0;70.0;Romania;ROU;1992 Summer;?;?;Barcelona;Swimming
Guillermo Alsina Soto;?;22.0;178.0;76.0;?;ESP;1960 Summer;1960;Summer;?;Swimming
Ruy da Silva;M;24.0;172.0;73.0;Brazil;BRA;1976 Summer;1976;Summer;Montreal;Athletics
?;F;31.0;172.0;63.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Modern Pentathlon
Alfred William Ebanks;M;38.0;188.0;79.0;?;CAY;1992 Summer;1992;Summer;Barcelona;Cycling
Lahlou Ben Youns;?;31.0;180.0;75.0;Morocco;MAR;1996 Summer;1996;Summer;Atlanta;Athletics
Grard Fernandez;M;?;162.0;?;France;?;1996 Summer;1996;Summer;Atlanta;Shooting
Yves Dimier;M;24.0;181.0;83.0;France;FRA;1994 Winter;1994;Winter;Lillehammer;Alpine Skiing
?;M;33.0;195.0;98.0;France;FRA;2008 Summer;2008;?;Beijing;Handball
Robert Francois Rob de Castella;M;31.0;180.0;65.0;Australia;?;1988 Summer;1988;?;Seoul;Athletics
Khayri Amar;M;24.0;170.0;70.0;?;JOR;1984 Summer;1984;Summer;Los Angeles;Shooting
Darcel Darby Berkhout;M;22.0;?;84.0;Canada;CAN;1988 Summer;1988;Summer;Seoul;Rowing
Emilia Ingrid Maria Andersson;F;21.0;175.0;72.0;Sweden;SWE;2010 Winter;2010;?;Vancouver;Ice Hockey
Maria Belimpasaki;F;21.0;175.0;64.0;Greece;?;2012 Summer;2012;Summer;?;?
Julia Chevanne-Gimel;F;32.0;?;59.0;Calimucho;FRA;2008 Summer;2008;Summer;Beijing;?
Elsabeth Ellie Black;F;20.0;155.0;56.0;Canada;CAN;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics
Carlos Espinoza;M;21.0;161.0;?;Peru;PER;1972 Summer;1972;Summer;Munich;?
John Gilbert Jack Beckner;M;30.0;183.0;77.0;United States;USA;1960 Summer;1960;Summer;Roma;Gymnastics
Jos Roberto Bebeto Gama de Oliveira;M;32.0;177.0;69.0;Brazil;BRA;1996 Summer;1996;Summer;Atlanta;Football
Andrew James Baildon;M;20.0;186.0;78.0;Australia;?;1992 Summer;1992;Summer;Barcelona;Swimming
Siobhan Trichelle Cropper;F;18.0;170.0;62.0;Trinidad and Tobago;TTO;1996 Summer;1996;Summer;?;Swimming
Shaun Patrick Bownes;M;21.0;?;93.0;South Africa;RSA;2000 Summer;2000;Summer;Sydney;Athletics
Robert Andersson;M;22.0;191.0;83.0;Sweden;SWE;1992 Summer;1992;Summer;Barcelona;Handball
Irena Boreck;F;23.0;175.0;65.0;Czech Republic;CZE;2004 Summer;2004;Summer;Athina;Basketball
?;M;22.0;180.0;73.0;Austria;AUT;1996 Summer;1996;Summer;Atlanta;Fencing
Chimedbazaryn Damdinsharav;M;23.0;?;57.0;Mongolia;MGL;1968 Summer;1968;Summer;Mexico City;Wrestling
Nestor Almanza Baro;M;21.0;180.0;76.0;Cuba;CUB;1992 Summer;1992;Summer;Barcelona;Wrestling
Andrea Cassar;M;20.0;193.0;93.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Fencing
Cornelia Margreta Maria Carla Braan (-Buijs);F;14.0;162.0;50.0;Netherlands;NED;1976 Summer;1976;Summer;Montreal;Gymnastics
Carline Bouw;F;27.0;184.0;72.0;Netherlands;NED;2012 Summer;2012;Summer;London;Rowing
Olapade Charles Adeniken;M;19.0;186.0;78.0;Nigeria;NGR;1988 Summer;1988;Summer;Seoul;Athletics
Jess Dez Pinillos;M;?;170.0;67.0;?;ESP;1960 Summer;1960;Summer;Roma;Fencing
Andrea Benelli;M;40.0;173.0;80.0;Italy;ITA;2000 Summer;?;Summer;Sydney;Shooting
Nathan Douglas Deakes;M;?;183.0;66.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Athletics
Mahmoud Mohamed Farag;M;21.0;?;78.0;Egypt;EGY;1976 Summer;1976;Summer;Montreal;Volleyball
Oliver Caruso;M;22.0;178.0;?;?;GER;1996 Summer;1996;Summer;Atlanta;Weightlifting
Milan Bake;M;29.0;180.0;85.0;Czechoslovakia;TCH;?;1992;Summer;?;Shooting
William Jedediah Jed Dupree;M;24.0;177.0;79.0;United States;USA;2004 Summer;2004;Summer;Athina;Fencing
Wolfram Faust;M;24.0;191.0;?;West Germany;FRG;1988 Summer;1988;Summer;Seoul;Canoeing
Deborah Lee Debbie Edwards (-Schulstad);F;21.0;170.0;?;Australia;?;2000 Summer;2000;?;Sydney;Athletics
Ronald Desruelles;M;29.0;186.0;81.0;Belgium;BEL;1984 Summer;?;Summer;Los Angeles;Athletics
Marta Bach Pascual;F;23.0;176.0;66.0;Spain;ESP;2016 Summer;2016;Summer;Rio de Janeiro;Water Polo
Alejandro E. Ferreiro de Nava;M;23.0;189.0;95.0;?;URU;1984 Summer;1984;?;Los Angeles;Sailing
Melchior Rudolf Brgin;M;28.0;189.0;80.0;Switzerland;SUI;1972 Summer;1972;Summer;Munich;Rowing
Bernadette Brgeon-Hettich;F;20.0;168.0;54.0;France;FRA;1984 Summer;1984;Summer;Los Angeles;?
Bak Ji-Yun;F;23.0;168.0;63.0;?;KOR;2016 Summer;2016;Summer;?;Judo
Yves Clausse;?;?;192.0;?;Luxembourg;LUX;1992 Summer;1992;Summer;Barcelona;Swimming
Yevgeny Petrovich Alekseyev;M;34.0;186.0;93.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Canoeing
Ian Gordon Ferguson;M;40.0;179.0;85.0;New Zealand;NZL;1992 Summer;1992;Summer;Barcelona;Canoeing
Sven Fischer;M;34.0;186.0;82.0;Germany;GER;2006 Winter;2006;Winter;Torino;Biathlon
Benot Pierre Caranobe;M;24.0;164.0;60.0;France;FRA;2004 Summer;2004;Summer;Athina;Gymnastics
Ana Luiza Filiorianu;F;?;164.0;42.0;Romania;ROU;2016 Summer;2016;Summer;?;Rhythmic Gymnastics
Jaroslav Babuiak;M;25.0;178.0;84.0;Slovakia;SVK;2010 Winter;2010;?;Vancouver;Alpine Skiing
Gervasio Deferr ngel;?;23.0;166.0;69.0;Spain;?;?;2004;Summer;Athina;Gymnastics
Ellis Chibuye;M;20.0;175.0;69.0;Zambia;ZAM;2000 Summer;2000;Summer;Sydney;Boxing
Ilmrs Bricis;M;27.0;181.0;72.0;Latvia;LAT;1998 Winter;1998;?;Nagano;Biathlon
Domingos Domingos Maracan Lampariello Neto;M;27.0;198.0;92.0;Brazil;BRA;1988 Summer;1988;Summer;?;Volleyball
Madelon Baans;F;22.0;168.0;62.0;Netherlands;NED;2000 Summer;2000;Summer;Sydney;Swimming
Shinnosuke Abe;M;29.0;179.0;91.0;Japan;JPN;2008 Summer;2008;Summer;Beijing;Baseball
Karine Boucher;F;19.0;160.0;54.0;France;FRA;1992 Summer;1992;Summer;Barcelona;Gymnastics
Frances Caroline Cramp;F;17.0;165.0;59.0;Great Britain;?;1964 Summer;1964;Summer;Tokyo;Diving
Carling Kathrin Bassett-Seguso;?;?;168.0;54.0;Canada;CAN;1988 Summer;1988;Summer;Seoul;Tennis
?;F;23.0;170.0;63.0;Great Britain;GBR;1976 Summer;1976;Summer;Montreal;Athletics
Christian E. Brown;M;?;180.0;86.0;United States Virgin Islands;ISV;2002 Winter;2002;?;Salt Lake City;?
?;F;30.0;162.0;51.0;Moldova;MDA;1996 Summer;1996;Summer;?;Athletics
Muminzhon Abdullayev;M;22.0;190.0;130.0;Uzbekistan;UZB;2012 Summer;2012;?;London;?
Nesta Carter;M;?;178.0;70.0;?;JAM;2012 Summer;2012;Summer;?;Athletics
Jos Roberto Reynoso Fernandez;M;21.0;181.0;67.0;Brazil;BRA;1968 Summer;1968;Summer;Mexico City;Equestrianism
Vitaly Andreyev;M;22.0;183.0;82.0;Unified Team;EUN;1992 Winter;1992;Winter;Albertville;Alpine Skiing
Aldo Luciano Albera;M;29.0;170.0;67.0;Italy;ITA;1952 Summer;1952;Summer;Helsinki;Canoeing
Sergey Aleksandrovich Chetverukhin;M;26.0;177.0;67.0;Soviet Union;URS;1972 Winter;1972;Winter;Sapporo;Figure Skating
?;F;?;?;72.0;Netherlands;NED;2016 Summer;2016;?;Rio de Janeiro;Rowing
Paolo Bianchessi;M;23.0;?;144.0;Italy;ITA;2004 Summer;?;Summer;Athina;?
Igor Cassina;M;23.0;180.0;73.0;Italy;?;2000 Summer;2000;Summer;Sydney;Gymnastics
Clmence Beikes;?;28.0;180.0;71.0;France;FRA;2012 Summer;2012;Summer;?;Basketball
Anton Johannes Collin;M;32.0;172.0;71.0;Finland;FIN;1924 Summer;1924;Summer;Paris;Cycling
Dominique Lorraine Diezi (-O'Brien);F;27.0;177.0;69.0;Switzerland;SUI;2004 Summer;2004;Summer;?;Swimming
Chen Shen-Yuan;M;20.0;164.0;51.0;Chinese Taipei;TPE;1984 Summer;1984;Summer;Los Angeles;Weightlifting
Tue Cantez;F;25.0;188.0;85.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;?
Chi (-Reel) Cheng;F;16.0;172.0;62.0;Chinese Taipei;TPE;1960 Summer;1960;Summer;?;Athletics
Tommy Asinga;M;19.0;184.0;74.0;Suriname;SUR;1988 Summer;1988;Summer;Seoul;Athletics
Andrea Evangelisti;?;23.0;172.0;72.0;Italy;?;1996 Summer;1996;Summer;Atlanta;?
?;M;36.0;196.0;102.0;Hungary;HUN;2012 Summer;2012;Summer;London;Water Polo
Tamila Rashidovna Abasova;F;?;163.0;60.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Cycling
Marion Clignet;F;32.0;170.0;60.0;France;FRA;?;1996;Summer;Atlanta;Cycling
Robert J. Bob Crowley;M;25.0;172.0;75.0;United States-2;USA;1968 Winter;1968;Winter;Grenoble;Bobsleigh
?;M;?;?;70.0;Romania;ROU;1976 Summer;1976;Summer;Montreal;Fencing
Lzaro Jorge lvarez Estrada;M;25.0;173.0;60.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing
Peta Louise Edebone;F;35.0;176.0;70.0;?;AUS;2004 Summer;2004;Summer;Athina;Softball
Mirza Domba;M;27.0;?;86.0;Croatia;CRO;2004 Summer;2004;Summer;Athina;Handball
Anna Berecz;F;25.0;174.0;73.0;Hungary;HUN;2014 Winter;2014;Winter;Sochi;?
Mario Brodmann;M;25.0;176.0;?;Switzerland;SUI;?;1992;Winter;Albertville;Ice Hockey
Kyle Clemons;M;25.0;?;74.0;United States;USA;?;2016;Summer;Rio de Janeiro;Athletics
Timo Boll;M;23.0;181.0;74.0;Germany-2;GER;?;2004;Summer;Athina;Table Tennis
Alain Duprat;M;?;186.0;88.0;France;?;1984 Summer;1984;Summer;?;Rowing
?;M;22.0;175.0;68.0;Soviet Union;URS;1980 Summer;?;Summer;Moskva;Gymnastics
?;F;?;182.0;?;United States;USA;?;2000;Summer;Sydney;Volleyball
Barbara Blatter;F;33.0;168.0;54.0;Switzerland;SUI;2004 Summer;2004;Summer;?;Cycling
Tom Dvok;M;24.0;?;90.0;Czech Republic;CZE;1996 Summer;1996;Summer;?;Athletics
Ahmed Bechir Bel Hadj;M;26.0;178.0;75.0;Tunisia;TUN;1976 Summer;1976;?;Montreal;Handball
Martina Dubovsk;F;21.0;174.0;72.0;Czech Republic;CZE;2014 Winter;2014;Winter;?;Alpine Skiing
Connor Evan Fields;M;19.0;183.0;88.0;United States;USA;2012 Summer;2012;Summer;London;Cycling
Christian Borgatello;M;24.0;176.0;78.0;?;ITA;2006 Winter;2006;Winter;Torino;Ice Hockey
George Bernard Blake;M;29.0;167.0;62.0;Australasia;ANZ;1908 Summer;1908;Summer;London;Athletics
Ferdinand Ferry Dedovich;M;16.0;169.0;58.0;Austria-2;AUT;1964 Winter;1964;Winter;Innsbruck;?
Gregory Carigiet;M;26.0;183.0;90.0;Switzerland;SUI;2014 Winter;?;Winter;Sochi;Luge
Ibrahim Al-Hasan;M;25.0;?;73.0;Kuwait;KUW;2012 Summer;2012;Summer;London;?
Aleksey Petrovich Aydarov;?;23.0;187.0;81.0;?;BLR;1998 Winter;1998;Winter;Nagano;Biathlon
Moustafa Amin Amer;M;22.0;189.0;79.0;Egypt;EGY;1988 Summer;1988;Summer;Seoul;Swimming
Derya Bykuncu;M;32.0;190.0;90.0;Turkey;TUR;2008 Summer;2008;Summer;Beijing;?
Jos Pinto Ferreira;M;29.0;181.0;79.0;Portugal;POR;?;1952;Summer;Helsinki;Fencing
Forough Abbasi;F;20.0;164.0;58.0;Iran;?;2014 Winter;2014;Winter;Sochi;Alpine Skiing
Ivan David;M;31.0;180.0;74.0;?;ISV;1976 Summer;1976;Summer;Montreal;Wrestling
Matthias Brehme;M;?;169.0;63.0;East Germany;GDR;1968 Summer;1968;Summer;Mexico City;Gymnastics
Christof Duffner;M;20.0;?;66.0;Germany;GER;1992 Winter;1992;Winter;Albertville;Ski Jumping
Brittany Borman;F;27.0;183.0;77.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
Jrgen Fanghnel;M;24.0;187.0;90.0;East Germany;?;1976 Summer;1976;Summer;Montreal;Boxing
Laure Drouet;F;23.0;166.0;56.0;France;FRA;1994 Winter;1994;Winter;Lillehammer;Short Track Speed Skating
Evangelos Depastas;M;24.0;175.0;65.0;Greece;GRE;1956 Summer;1956;Summer;Melbourne;?
Norica Cmpean;?;32.0;164.0;?;Romania;ROU;2004 Summer;2004;Summer;Athina;Athletics
Andrs Bodnr;M;22.0;180.0;78.0;Hungary;HUN;1964 Summer;1964;?;?;Water Polo
Kirsten Lee Clark (-Rickenbach);F;24.0;167.0;66.0;United States;USA;2002 Winter;2002;Winter;Salt Lake City;Alpine Skiing
Chiang Chi-Li;M;17.0;182.0;72.0;Chinese Taipei;TPE;?;1988;Summer;Seoul;Swimming
Gadi Ado;?;20.0;173.0;61.0;Uganda;UGA;1960 Summer;1960;?;Roma;Athletics
Yves Dreyfus;M;33.0;179.0;67.0;France;FRA;1964 Summer;1964;Summer;Tokyo;Fencing
Choi Eun-Gyeong;F;17.0;165.0;62.0;South Korea;KOR;2002 Winter;2002;Winter;Salt Lake City;Short Track Speed Skating
Adrien Duvillard;M;23.0;168.0;75.0;France;FRA;1992 Winter;1992;Winter;Albertville;Alpine Skiing
Mounir Benamadi;M;26.0;168.0;66.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Judo
Valerie Ivy Val Buffham-Norris;F;21.0;152.0;48.0;Australia;AUS;1964 Summer;1964;Summer;Tokyo;Gymnastics
?;F;23.0;160.0;54.0;Turkey;TUR;2006 Winter;2006;Winter;Torino;Cross Country Skiing
Jean-Marc Chabloz;M;34.0;192.0;82.0;Switzerland;?;?;2002;Winter;Salt Lake City;Biathlon
Karina Louise Bryant;F;25.0;185.0;109.0;Great Britain;GBR;2004 Summer;2004;?;Athina;Judo
Bruno De Hesselle;M;18.0;187.0;88.0;Belgium;BEL;1960 Summer;?;Summer;Roma;Water Polo
Hannan Crystal;M;22.0;172.0;80.0;Israel;ISR;1960 Summer;1960;Summer;Roma;Shooting
Ioannis Drymonakos;M;28.0;190.0;82.0;Greece;GRE;2012 Summer;2012;Summer;London;Swimming
Wolfgang Brinkmann;?;38.0;?;79.0;?;FRG;1988 Summer;?;?;Seoul;Equestrianism
Norman Adrian Dello Joio;M;?;172.0;68.0;United States;USA;1992 Summer;1992;Summer;Barcelona;Equestrianism
Ji David;M;29.0;187.0;80.0;Czechoslovakia;TCH;1952 Summer;1952;Summer;Helsinki;?
Arthur DeLancey Dan Ayrault Jr.;M;21.0;193.0;86.0;United States;USA;1956 Summer;1956;Summer;?;Rowing
ker Fernndez Roncal;M;24.0;181.0;75.0;Spain;ESP;2002 Winter;2002;Winter;Salt Lake City;Snowboarding
Ricardo Cabot Durn;M;30.0;174.0;76.0;Spain;ESP;1980 Summer;1980;Summer;Moskva;Hockey
Federica Brignone;F;?;168.0;57.0;Italy;ITA;2014 Winter;2014;Winter;Sochi;Alpine Skiing
Robert James Blair;M;23.0;187.0;79.0;Great Britain-2;GBR;?;?;Summer;Athina;Badminton
Natalie Anne Coughlin (-Hall);F;25.0;173.0;63.0;United States;USA;2008 Summer;?;Summer;Beijing;Swimming
Jerry Dino;M;23.0;157.0;?;Philippines;PHI;1988 Summer;1988;Summer;?;?
Carlos Octavio Cuque Lpez;?;26.0;160.0;50.0;Guatemala;GUA;1972 Summer;1972;Summer;Munich;Athletics
John Cotton Allis;M;?;174.0;67.0;United States;USA;1972 Summer;1972;Summer;Munich;?
Silvia Chivs Bar;F;17.0;?;58.0;Cuba;?;1972 Summer;1972;Summer;Munich;Athletics
Zbigniew Bishop Dolegiewicz;?;23.0;196.0;134.0;Canada;?;1976 Summer;?;Summer;Montreal;Athletics
Benedict Hutchinson Ben Cayenne;M;24.0;180.0;72.0;Trinidad and Tobago;TTO;1968 Summer;?;Summer;Mexico City;?
Martine Dugrenier;F;29.0;166.0;63.0;Canada;CAN;2008 Summer;2008;Summer;Beijing;Wrestling
Nicole Bchler;F;24.0;?;54.0;Switzerland;SUI;2008 Summer;2008;Summer;Beijing;Athletics
Maria Xchitl Escobedo Alcalde;F;20.0;170.0;60.0;Mexico;MEX;1988 Summer;1988;Summer;Seoul;Tennis
Hiroyuki Deguchi;M;23.0;168.0;65.0;?;JPN;1976 Winter;1976;?;Innsbruck;Biathlon
Sandra Anna Maria Cecchini;F;23.0;170.0;?;Italy;ITA;1988 Summer;1988;Summer;Seoul;Tennis
Sackville Currie;M;24.0;182.0;?;?;IRL;1980 Summer;1980;Summer;Moskva;Modern Pentathlon
Guillermo Boyd Mora;M;30.0;162.0;56.0;Panama;PAN;1968 Summer;1968;Summer;Mexico City;Weightlifting
Christopher E. Canham;M;21.0;?;76.0;Great Britain;GBR;1984 Summer;1984;Summer;Los Angeles;Canoeing
Simon de la Rey;M;?;176.0;80.0;South Africa;RSA;2000 Summer;2000;Summer;Sydney;Baseball
Kazumi Abe;M;24.0;178.0;67.0;Japan-1;JPN;1972 Winter;1972;?;Sapporo;Bobsleigh
Ion Dragulschi;M;22.0;?;73.0;Romania;ROU;1972 Summer;1972;Summer;Munich;Canoeing
ivil Balinait;?;29.0;158.0;43.0;Lithuania;LTU;2008 Summer;2008;Summer;?;Athletics
Bob Johannes Carolus de Jong;?;33.0;181.0;?;Netherlands;NED;?;2010;?;Vancouver;Speed Skating
Teresa Edwards;F;32.0;175.0;68.0;United States;?;1996 Summer;?;Summer;Atlanta;Basketball
Giuseppe Cindolo;M;27.0;173.0;60.0;Italy;ITA;1972 Summer;1972;Summer;Munich;Athletics
Massimo Cosmelli;?;25.0;180.0;76.0;Italy;ITA;1968 Summer;1968;Summer;Mexico City;Basketball
Roger Anibal Espinoza Ramrez;M;25.0;170.0;60.0;Honduras;HON;2012 Summer;2012;Summer;London;Football
Cleopatra Ayesha Borel-Brown;F;25.0;172.0;89.0;Trinidad and Tobago;TTO;2004 Summer;2004;Summer;Athina;Athletics
George Farrell;M;?;178.0;97.0;Great Britain-2;GBR;1992 Winter;1992;Winter;Albertville;Bobsleigh
ime Fantela;M;?;183.0;67.0;Croatia;CRO;2016 Summer;2016;Summer;?;Sailing
Zouhair Feddal;M;23.0;188.0;78.0;Morocco;MAR;2012 Summer;2012;Summer;London;Football
Kyra Downton (Geintze-);F;54.0;170.0;62.0;United States;USA;?;1968;Summer;?;Equestrianism
?;M;28.0;182.0;68.0;France;FRA;1972 Summer;1972;Summer;Munich;Equestrianism
Constantin Costic Blan;M;36.0;172.0;?;Romania;ROU;?;?;Summer;Sydney;?
Bruno Bassoul;M;?;178.0;70.0;Lebanon;LIB;?;?;Summer;Munich;Swimming
Ana Ivis Fernndez Valle;F;27.0;184.0;80.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Volleyball
