riga;nome attributo;valore da imputare;valore imputato
761;League;NBA;Ukrainian-Superleague
2044;Team;WAS;?
2390;Season;2005 - 2006;?
1211;League;NBA;?
2102;Player;James Jones;?
3161;Team;IGO;TREV
156;Team;PHI;EWE
1575;birth_year;1976.0;?
1176;PTS;964;?
436;PTS;212;?
3050;Season;2017 - 2018;?
1723;weight_kg;115.0;147.0
2006;Player;Andrew Bynum;?
1850;height_cm;198.0;?
2902;Season;2012 - 2013;?
186;weight_kg;100.0;?
64;high_school;Bethel High School ;?
2807;Player;C.J. Miles;?
2263;draft_team;Utah Jazz;?
947;height_cm;201.0;?
2529;draft_team;New Jersey Nets;?
1244;birth_year;1976.0;?
2635;nationality;United States;Canada / Bahamas
1095;draft_team;San Antonio Spurs;?
858;birth_year;1976.0;?
2148;Player;Chauncey Billups;Chauncey Billups
2381;PTS;884;?
2607;high_school;Concord High School;?
679;height_cm;185.0;?
2433;height_cm;201.0;?
2720;Stage;Regular_Season;?
2434;nationality;United States;Dominican Republic
2534;Stage;International;?
187;height_cm;203.0;?
2699;Stage;International;?
1944;Stage;Regular_Season;?
762;League;NBA;FIBA-Europe-Cup
1842;Team;KCC;?
2572;PTS;31;?
2002;PTS;341;?
2629;birth_year;1988.0;1969.0
1857;nationality;United States;United States
78;Team;ZAL;?
3119;high_school;Athlete Institute Prep;?
2191;height_cm;198.0;?
2304;draft_team;Cleveland Cavaliers;?
260;League;NBA;Slovakian-Extraliga
2092;high_school;Pete Knight High School;?
683;League;NBA;Argentinian-Liga-A
1666;PTS;877;?
2535;weight_kg;108.0;?
2664;height_cm;211.0;?
3007;draft_team;Atlanta Hawks;?
961;nationality;United States;United States / Greece
1539;Team;BRK;?
2895;League;NBA;FIBA-Europe-Cup
2088;Season;2011 - 2012;?
1367;nationality;United States;United States / Nigeria
1421;PTS;993;?
1916;weight_kg;107.0;?
2098;Season;2016 - 2017;2010 - 2011
2366;League;NBA;Belarusian-BPL
480;Season;2013 - 2014;?
3076;Player;Andre Iguodala;?
2297;Season;2015 - 2016;?
2336;Season;2011 - 2012;?
2289;high_school;Roman Catholic High School for Boys;?
1209;PTS;26;?
1020;League;NBA;Lithuanian-LKL
1498;Season;2018 - 2019;1999 - 2000
659;Stage;Playoffs;?
2081;birth_year;1996.0;?
2203;PTS;2048;?
3076;high_school;Lanphier High School;?
795;Player;Vince Carter;George McCloud
1115;Season;2013 - 2014;?
2083;Team;IND;?
775;weight_kg;125.0;?
514;height_cm;203.0;?
1268;draft_team;Boston Celtics;?
3153;birth_year;1973.0;?
640;PTS;122;?
1614;draft_team;Denver Nuggets;?
1855;high_school;Hightower High School;?
116;Team;TOF;?
764;draft_team;Sacramento Kings;?
2634;Team;SAS;UTA
2192;draft_team;Houston Rockets;?
96;Stage;International;?
3060;nationality;United States;United States / Puerto Rico
2826;high_school;Kenwood Academy;?
1503;nationality;United States;Dominican Republic
3163;nationality;United States;Brazil
2720;high_school;APEX Academy;?
2924;Season;2011 - 2012;?
745;high_school;Dominguez High School;?
2660;League;NBA;Argentinian-Liga-A
1548;Player;Amar'e Stoudemire;?
996;PTS;671;?
1031;draft_team;Detroit Pistons;?
1120;draft_team;Vancouver Grizzlies;?
2650;weight_kg;102.0;?
2088;League;NBA;NBA
1901;nationality;United States;Switzerland / Montenegro
1008;Player;Kevin Durant;?
971;draft_team;New York Knicks;?
3112;PTS;1347;?
2085;nationality;United States;Canada
656;League;NBA;Lithuanian-LKL
2986;nationality;United States;Dominican Republic
2035;draft_team;Los Angeles Clippers;?
1567;weight_kg;91.0;?
1052;birth_year;1981.0;?
1881;Stage;Regular_Season;?
3133;League;Euroleague;Israeli-BSL
1364;weight_kg;86.0;?
1831;League;NBA;?
403;League;NBA;?
1432;PTS;71;?
2670;high_school;Grant High School;?
2420;weight_kg;113.0;?
678;Team;TOR;GSW
2026;League;NBA;Israeli-BSL
113;weight_kg;111.0;?
2165;height_cm;201.0;?
1329;Stage;Regular_Season;?
2532;Team;MIA;?
2780;weight_kg;87.0;?
2433;Player;John Salmons;?
2257;height_cm;198.0;?
828;Season;2006 - 2007;?
2858;PTS;208;?
1433;PTS;1570;?
427;high_school;De La Salle High School;?
83;birth_year;1986.0;?
1764;Stage;Playoffs;?
2884;PTS;822;?
2766;height_cm;201.0;229.0
1920;weight_kg;104.0;?
2074;nationality;United States;Cameroon
567;Player;Monta Ellis;?
2922;weight_kg;104.0;?
333;draft_team;New York Knicks;?
1433;height_cm;201.0;?
195;weight_kg;91.0;?
674;height_cm;206.0;?
2379;Season;2005 - 2006;?
1337;draft_team;Utah Jazz;?
2851;nationality;United States / Nigeria;United States / Qatar
2829;nationality;United States;United States / Finland
3111;Player;Avery Bradley;?
1830;Stage;International;?
1928;weight_kg;91.0;?
383;Stage;Playoffs;?
638;Season;2016 - 2017;?
1258;height_cm;208.0;?
1531;Stage;Regular_Season;?
203;height_cm;193.0;?
429;birth_year;1989.0;?
2831;birth_year;1975.0;?
1270;Stage;Regular_Season;?
1376;draft_team;San Antonio Spurs;?
1203;Player;Rodney Rogers;?
2334;high_school;New Hampton School;?
1801;nationality;United States;Canada / Bahamas
357;Team;MIN;?
401;Season;2010 - 2011;?
2452;draft_team;Sacramento Kings;?
930;height_cm;211.0;?
457;Team;PAN;?
396;birth_year;1981.0;1985.0
179;League;NBA;FIBA-Europe-Cup
2856;height_cm;203.0;?
2806;League;NBA;Turkish-BSL
2130;high_school;Central High School;?
892;height_cm;203.0;?
1769;weight_kg;120.0;?
1174;birth_year;1987.0;?
1936;high_school;Bishop Luers High School;?
3106;draft_team;Dallas Mavericks;?
644;League;NBA;?
2901;height_cm;203.0;?
2377;Stage;Playoffs;?
918;weight_kg;100.0;?
2810;nationality;Scotland;United States
2551;birth_year;1985.0;?
1568;draft_team;Memphis Grizzlies;?
1994;draft_team;Chicago Bulls;?
877;Team;PHI;?
1597;PTS;106;?
2563;League;NBA;?
3102;high_school;Hoke County High School;?
2169;PTS;638;?
1443;birth_year;1981.0;?
776;high_school;Schenley High School;?
2560;birth_year;1989.0;?
2425;Season;2012 - 2013;?
2191;Player;James Anderson;?
2214;weight_kg;111.0;?
1018;weight_kg;82.0;?
1749;birth_year;1981.0;?
2677;PTS;305;?
2000;weight_kg;102.0;?
1723;high_school;Brentwood Academy;?
1200;weight_kg;111.0;?
1400;weight_kg;107.0;?
1157;draft_team;Milwaukee Bucks;?
2672;high_school;Simon Gratz High School;?
1251;PTS;87;?
387;draft_team;New Jersey Nets;?
3049;Player;Fred Jones;?
784;Player;James Harden;Russell Westbrook
3096;Stage;Regular_Season;?
2552;Stage;Regular_Season;?
2411;Team;GCN;?
