010XX N HERMITAGE AVE;0820;THEFT;$500 AND UNDER;RESIDENCE-GARAGE;0;0;?;1.0;24.0
087XX S ESCANABA AVE;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;?;?;4.0;10.0;46.0
070XX S JUSTINE ST;0820;THEFT;$500 AND UNDER;RESIDENCE;0;0;?;17.0;?
067XX S CAMPBELL AVE;?;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;?;15.0;66.0
?;?;?;AGGRAVATED: HANDGUN;SIDEWALK;1;0;9.0;14.0;63.0
?;0460;?;?;SIDEWALK;0;0;12.0;2.0;28.0
?;?;THEFT;?;DRIVEWAY - RESIDENTIAL;0;0;3.0;5.0;43.0
080XX S KOSTNER AVE;?;?;TO PROPERTY;?;?;?;8.0;13.0;70.0
067XX S CARPENTER ST;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESIDENCE;?;0;7.0;17.0;?
038XX S UNION AVE;0486;BATTERY;?;APARTMENT;1;?;9.0;?;60.0
096XX S DOBSON AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;0;0;5.0;8.0;50.0
007XX N LARAMIE AVE;0320;ROBBERY;STRONGARM - NO WEAPON;STREET;0;0;?;28.0;25.0
?;0910;?;?;STREET;?;0;12.0;32.0;24.0
?;?;NARCOTICS;?;SIDEWALK;?;0;15.0;?;25.0
033XX W POTOMAC AVE;1320;?;TO VEHICLE;VEHICLE NON-COMMERCIAL;0;0;14.0;26.0;23.0
044XX N KASSON AVE;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;17.0;39.0;?
?;1320;?;TO VEHICLE;STREET;0;0;?;?;11.0
?;0320;ROBBERY;STRONGARM - NO WEAPON;?;?;0;?;28.0;27.0
?;0810;THEFT;OVER $500;?;0;0;10.0;?;30.0
058XX W CHICAGO AVE;?;ASSAULT;?;SIDEWALK;0;0;15.0;29.0;25.0
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;?;1.0;42.0;32.0
007XX E 47TH ST;5002;OTHER OFFENSE;OTHER VEHICLE OFFENSE;STREET;0;1;2.0;4.0;38.0
?;0460;?;SIMPLE;?;1;0;5.0;34.0;53.0
?;0486;BATTERY;?;CTA STATION;0;1;24.0;40.0;?
014XX W TAYLOR ST;?;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;RESIDENCE;0;?;12.0;?;?
001XX W HURON ST;1330;CRIMINAL TRESPASS;TO LAND;?;0;?;18.0;42.0;8.0
?;0420;BATTERY;?;BAR OR TAVERN;0;?;1.0;2.0;?
011XX E 91ST ST;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;?;1;4.0;?;47.0
003XX N LONG AVE;0486;?;?;?;0;1;15.0;28.0;25.0
097XX S AVENUE N;0460;?;?;OTHER RAILROAD PROP / TRAIN DEPOT;?;0;4.0;?;52.0
019XX N SAWYER AVE;1330;CRIMINAL TRESPASS;TO LAND;?;0;?;14.0;35.0;?
010XX W 79TH ST;1822;?;?;?;?;?;6.0;17.0;71.0
001XX E 75TH ST;0460;BATTERY;?;GAS STATION;0;0;3.0;6.0;69.0
107XX S BUFFALO AVE;?;THEFT;OVER $500;STREET;0;?;4.0;?;?
?;?;?;$500 AND UNDER;STREET;0;?;?;?;60.0
?;0910;MOTOR VEHICLE THEFT;?;STREET;0;?;12.0;1.0;24.0
0000X W TERMINAL ST;?;BATTERY;?;?;?;?;16.0;41.0;?
053XX W WASHINGTON BLVD;0560;ASSAULT;?;APARTMENT;?;0;15.0;28.0;?
082XX S COLES AVE;?;MOTOR VEHICLE THEFT;?;APARTMENT;?;1;4.0;7.0;46.0
039XX N GREENVIEW AVE;?;DECEPTIVE PRACTICE;THEFT OF LABOR/SERVICES;?;1;?;?;47.0;?
042XX W 76TH ST;0930;?;THEFT/RECOVERY: AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);0;0;?;?;65.0
072XX N CLARK ST;0910;?;AUTOMOBILE;STREET;0;0;24.0;49.0;1.0
057XX S MAY ST;1821;NARCOTICS;MANU/DEL:CANNABIS 10GM OR LESS;SIDEWALK;1;0;?;?;?
035XX W FRANKLIN BLVD;?;?;UNLAWFUL POSS AMMUNITION;ALLEY;?;0;11.0;?;23.0
033XX W MAYPOLE AVE;?;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;SIDEWALK;1;?;11.0;28.0;27.0
068XX S PERRY AVE;1310;CRIMINAL DAMAGE;?;?;0;1;?;6.0;69.0
006XX N PINE AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;?;0;15.0;37.0;25.0
?;0810;?;?;?;0;?;18.0;27.0;8.0
062XX N LEAVITT ST;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;0;?;24.0;50.0;2.0
100XX S MICHIGAN AVE;?;?;?;STREET;0;0;?;9.0;49.0
076XX S PRAIRIE AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;?;1;6.0;6.0;69.0
032XX W LEXINGTON ST;0110;HOMICIDE;?;ALLEY;?;0;?;?;27.0
020XX W SCHILLER ST;0810;THEFT;OVER $500;?;?;0;14.0;1.0;24.0
?;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;0;?;20.0;?;77.0
021XX N SOUTHPORT AVE;0820;THEFT;?;VEHICLE NON-COMMERCIAL;?;?;18.0;43.0;7.0
?;0620;?;?;?;0;0;14.0;26.0;22.0
028XX E 76TH ST;0330;ROBBERY;AGGRAVATED;STREET;0;?;4.0;7.0;?
?;0486;?;?;?;0;1;?;6.0;44.0
081XX S STONY ISLAND AVE;?;ROBBERY;ARMED:KNIFE/CUTTING INSTRUMENT;HOTEL/MOTEL;0;0;?;?;45.0
058XX S PAULINA ST;?;?;AGGRAVATED: OTHER DANG WEAPON;STREET;0;0;7.0;?;67.0
001XX N SANGAMON ST;0820;THEFT;$500 AND UNDER;OTHER;0;0;?;27.0;28.0
?;0820;THEFT;?;?;0;0;9.0;?;?
048XX W BARRY AVE;?;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;0;0;?;31.0;19.0
016XX E 50TH PL;?;THEFT;$500 AND UNDER;RESIDENCE;?;0;?;?;?
032XX W MONTROSE AVE;0890;THEFT;FROM BUILDING;?;0;0;?;33.0;16.0
?;0460;BATTERY;SIMPLE;GROCERY FOOD STORE;0;?;25.0;?;?
009XX W 87TH ST;0460;BATTERY;SIMPLE;?;0;0;22.0;21.0;?
074XX S PHILLIPS AVE;0560;ASSAULT;SIMPLE;?;0;0;3.0;7.0;43.0
042XX W AUGUSTA BLVD;0486;?;?;APARTMENT;?;1;11.0;37.0;23.0
045XX S DREXEL BLVD;031A;?;ARMED: HANDGUN;STREET;0;?;2.0;?;39.0
046XX S UNION AVE;?;?;ARMED: HANDGUN;SIDEWALK;0;0;?;11.0;61.0
013XX W 76TH ST;1310;?;TO PROPERTY;RESIDENCE;0;0;6.0;17.0;71.0
0000X E 16TH ST;2820;OTHER OFFENSE;TELEPHONE THREAT;OTHER;?;0;1.0;2.0;33.0
084XX S EXCHANGE AVE;?;THEFT;$500 AND UNDER;RESIDENCE;0;0;4.0;10.0;46.0
098XX S HALSTED ST;1310;?;TO PROPERTY;?;0;0;22.0;?;73.0
066XX S KNOX AVE;1320;CRIMINAL DAMAGE;?;STREET;?;0;?;?;64.0
?;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;SIDEWALK;1;0;?;24.0;29.0
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;?;0;?;13.0;70.0
?;0860;?;?;GROCERY FOOD STORE;0;0;11.0;27.0;23.0
077XX N HASKINS AVE;1305;CRIMINAL DAMAGE;CRIMINAL DEFACEMENT;?;0;?;?;?;?
131XX S LANGLEY AVE;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;SIDEWALK;?;?;?;9.0;?
018XX W MONROE ST;1330;CRIMINAL TRESPASS;?;OTHER;1;0;?;2.0;28.0
033XX W OGDEN AVE;1310;?;?;CONSTRUCTION SITE;0;0;10.0;24.0;29.0
?;?;?;AUTOMOBILE;?;0;?;12.0;27.0;28.0
018XX W CHICAGO AVE;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;0;?;12.0;?;?
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;?;?;1.0;42.0;32.0
004XX N CITY FRONT PLAZA DR;?;?;FROM BUILDING;?;0;0;18.0;42.0;8.0
064XX W IRVING PARK RD;0890;?;FROM BUILDING;GROCERY FOOD STORE;0;0;16.0;?;17.0
?;?;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;11.0;24.0;27.0
077XX S ABERDEEN ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;0;?;?;17.0;71.0
?;0320;ROBBERY;STRONGARM - NO WEAPON;?;0;0;8.0;14.0;57.0
014XX W 71ST ST;1811;NARCOTICS;POSS: CANNABIS 30GMS OR LESS;?;1;?;7.0;?;67.0
027XX W 22ND PL;1153;?;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;?;0;10.0;28.0;30.0
086XX S ASHLAND AVE;?;CRIMINAL TRESPASS;TO LAND;?;1;0;6.0;18.0;71.0
016XX N NEW ENGLAND AVE;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE-GARAGE;0;?;25.0;?;25.0
?;0620;BURGLARY;UNLAWFUL ENTRY;?;0;?;?;16.0;66.0
079XX S MARSHFIELD AVE;0560;?;?;STREET;?;1;6.0;21.0;71.0
056XX W BARRY AVE;0460;BATTERY;?;SIDEWALK;?;1;25.0;31.0;19.0
?;1310;?;TO PROPERTY;BAR OR TAVERN;?;?;12.0;25.0;31.0
014XX S SPRINGFIELD AVE;0497;BATTERY;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;STREET;0;?;?;24.0;29.0
006XX W 16TH ST;0610;BURGLARY;?;?;0;0;1.0;2.0;28.0
082XX S CICERO AVE;0530;ASSAULT;AGGRAVATED: OTHER DANG WEAPON;?;?;0;?;?;70.0
057XX S MOZART ST;0610;BURGLARY;FORCIBLE ENTRY;?;0;0;?;?;63.0
010XX W ROSCOE ST;2826;?;?;APARTMENT;0;0;?;44.0;?
?;?;?;SELL/GIVE/DEL LIQUOR TO MINOR;?;1;?;25.0;26.0;23.0
075XX S EMERALD AVE;?;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;1;6.0;17.0;68.0
002XX S MICHIGAN AVE;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;?;?;0;1.0;?;?
?;0810;THEFT;OVER $500;?;0;?;11.0;?;26.0
051XX N BROADWAY;0860;THEFT;RETAIL THEFT;CONVENIENCE STORE;?;0;20.0;48.0;3.0
?;?;THEFT;OVER $500;STREET;?;0;19.0;?;7.0
?;0484;BATTERY;PRO EMP HANDS NO/MIN INJURY;SCHOOL PUBLIC BUILDING;?;0;6.0;?;49.0
010XX N HAMLIN AVE;?;?;?;?;0;?;11.0;27.0;23.0
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;?;1;11.0;28.0;26.0
112XX S ST LAWRENCE AVE;1320;?;TO VEHICLE;STREET;0;0;5.0;9.0;?
?;?;CRIMINAL DAMAGE;TO PROPERTY;RESTAURANT;1;0;19.0;?;?
034XX W 107TH ST;0460;BATTERY;SIMPLE;?;1;0;22.0;19.0;74.0
?;0460;?;?;STREET;?;0;14.0;1.0;24.0
003XX N LARAMIE AVE;3731;?;OBSTRUCTING IDENTIFICATION;STREET;1;0;?;28.0;25.0
?;1150;?;?;?;0;0;25.0;26.0;22.0
?;0890;THEFT;FROM BUILDING;?;?;0;25.0;35.0;22.0
?;1152;?;ILLEGAL USE CASH CARD;RESIDENCE;0;0;?;?;67.0
053XX W CHICAGO AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;1;15.0;?;25.0
008XX W BUCKINGHAM PL;?;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;?;44.0;?
074XX S LANGLEY AVE;?;CRIMINAL DAMAGE;TO VEHICLE;APARTMENT;?;1;3.0;?;?
026XX S KEELER AVE;4651;OTHER OFFENSE;?;RESIDENCE;?;?;10.0;?;30.0
?;0820;THEFT;?;STREET;0;0;?;38.0;?
117XX S MARSHFIELD AVE;0860;THEFT;RETAIL THEFT;GROCERY FOOD STORE;1;?;22.0;?;75.0
048XX W KINZIE ST;?;CRIMINAL DAMAGE;TO VEHICLE;STREET;1;1;15.0;28.0;25.0
?;?;?;DOMESTIC BATTERY SIMPLE;APARTMENT;0;1;3.0;20.0;69.0
087XX S HOUSTON AVE;?;NARCOTICS;POSS: COCAINE;STREET;?;0;4.0;?;46.0
092XX S KINGSTON AVE;?;?;$500 AND UNDER;STREET;0;0;?;7.0;?
063XX S ALBANY AVE;?;?;?;STREET;?;0;8.0;15.0;66.0
069XX S CRANDON AVE;?;BURGLARY;?;APARTMENT;0;?;?;5.0;43.0
023XX W JACKSON BLVD;041A;BATTERY;AGGRAVATED: HANDGUN;STREET;0;0;12.0;?;28.0
010XX N LAMON AVE;0498;?;AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY;APARTMENT;0;1;?;37.0;?
?;0560;ASSAULT;SIMPLE;GAS STATION;1;0;?;6.0;69.0
0000X E DELAWARE PL;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;APARTMENT;0;0;?;42.0;8.0
047XX N MALDEN ST;?;?;AGGRAVATED: HANDGUN;STREET;?;0;19.0;?;3.0
?;0810;?;OVER $500;?;0;?;?;?;49.0
096XX S WENTWORTH AVE;0331;ROBBERY;ATTEMPT: AGGRAVATED;SIDEWALK;?;?;?;21.0;49.0
027XX S KOSTNER AVE;?;OTHER OFFENSE;?;RESIDENCE;0;0;10.0;?;30.0
038XX N NORA AVE;0820;THEFT;$500 AND UNDER;RESIDENTIAL YARD (FRONT/BACK);0;?;16.0;38.0;17.0
045XX W HARRISON ST;0820;THEFT;?;APARTMENT;0;0;11.0;24.0;26.0
097XX S LUELLA AVE;1320;?;TO VEHICLE;DRIVEWAY - RESIDENTIAL;?;0;?;7.0;?
061XX S PARKSIDE AVE;0486;BATTERY;?;APARTMENT;0;1;8.0;13.0;?
?;0860;?;RETAIL THEFT;?;1;?;22.0;34.0;49.0
?;5002;?;OTHER VEHICLE OFFENSE;STREET;0;0;15.0;29.0;?
?;1750;?;?;?;0;0;?;17.0;68.0
035XX N BROADWAY;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;GROCERY FOOD STORE;0;0;?;?;6.0
?;0910;MOTOR VEHICLE THEFT;?;ALLEY;0;0;7.0;?;68.0
020XX W ADAMS ST;1750;OFFENSE INVOLVING CHILDREN;CHILD ABUSE;?;0;0;12.0;?;?
?;0820;THEFT;$500 AND UNDER;APARTMENT;0;0;3.0;?;42.0
?;1365;CRIMINAL TRESPASS;?;?;0;0;10.0;?;31.0
091XX S COTTAGE GROVE AVE;?;BATTERY;AGGRAVATED: OTHER DANG WEAPON;HOTEL/MOTEL;0;0;6.0;6.0;44.0
053XX S KEDZIE AVE;?;?;SIMPLE;?;0;?;?;14.0;63.0
042XX N SAWYER AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;1;?;33.0;?
036XX N RECREATION DR;?;?;?;PARKING LOT/GARAGE(NON.RESID.);0;0;?;46.0;?
017XX W 77TH ST;?;ASSAULT;?;OTHER;0;0;?;?;?
0000X N WELLS ST;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;STREET;0;0;1.0;42.0;32.0
007XX W 116TH PL;?;DECEPTIVE PRACTICE;?;?;0;0;5.0;34.0;?
047XX W 79TH ST;?;BATTERY;AGGRAVATED: OTHER DANG WEAPON;?;0;0;8.0;13.0;70.0
048XX N CLARK ST;0430;?;AGGRAVATED: OTHER DANG WEAPON;OTHER;?;0;20.0;?;3.0
046XX W MADISON ST;1310;CRIMINAL DAMAGE;TO PROPERTY;SCHOOL PRIVATE BUILDING;0;0;11.0;?;?
080XX S BRANDON AVE;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;0;0;4.0;?;46.0
065XX S MAPLEWOOD AVE;?;?;AGGRAVATED:KNIFE/CUTTING INSTR;ALLEY;0;?;?;?;66.0
029XX N LAKE SHORE DR;?;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;APARTMENT;0;?;19.0;?;6.0
008XX S WABASH AVE;1512;PROSTITUTION;SOLICIT FOR PROSTITUTE;OTHER;1;0;1.0;?;32.0
?;0320;ROBBERY;?;?;0;0;?;?;62.0
053XX W VAN BUREN ST;?;?;FROM BUILDING;RESIDENCE;?;0;15.0;29.0;25.0
?;?;THEFT;$500 AND UNDER;?;0;?;?;39.0;14.0
039XX W THOMAS ST;2027;NARCOTICS;?;SIDEWALK;1;?;11.0;27.0;23.0
?;0820;THEFT;?;STREET;0;0;24.0;49.0;1.0
017XX W 100TH ST;0890;THEFT;FROM BUILDING;RESIDENCE;?;0;22.0;?;?
013XX W 91ST ST;?;?;HARASSMENT BY TELEPHONE;RESIDENCE;0;0;22.0;?;?
021XX N ASHLAND AVE;?;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;0;14.0;?;22.0
015XX W 50TH ST;0820;THEFT;$500 AND UNDER;APARTMENT;0;0;?;?;61.0
113XX S STEWART AVE;0560;?;?;SIDEWALK;0;?;5.0;34.0;49.0
036XX N MILWAUKEE AVE;?;BATTERY;SIMPLE;SCHOOL PUBLIC BUILDING;?;0;17.0;38.0;16.0
?;?;THEFT;$500 AND UNDER;RESIDENCE;0;?;17.0;?;14.0
?;?;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;0;?;5.0;?;?
?;0460;BATTERY;?;BAR OR TAVERN;0;0;12.0;1.0;?
056XX S EMERALD AVE;0496;?;?;APARTMENT;?;1;7.0;20.0;68.0
014XX N KARLOV AVE;0810;THEFT;OVER $500;STREET;0;0;25.0;37.0;23.0
?;0860;THEFT;RETAIL THEFT;?;0;0;6.0;6.0;69.0
119XX S NORMAL AVE;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;STREET;?;?;5.0;34.0;53.0
056XX N SPAULDING AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;1;17.0;39.0;13.0
?;031A;ROBBERY;ARMED: HANDGUN;RESTAURANT;?;?;9.0;14.0;63.0
017XX S LOOMIS ST;?;THEFT;$500 AND UNDER;ALLEY;1;0;12.0;25.0;31.0
?;2825;?;HARASSMENT BY TELEPHONE;RESTAURANT;?;0;25.0;29.0;25.0
?;0810;?;OVER $500;STREET;0;0;12.0;?;24.0
109XX S TRUMBULL AVE;1365;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENCE;0;?;22.0;19.0;74.0
?;?;BATTERY;SIMPLE;?;1;0;14.0;35.0;22.0
018XX N HUMBOLDT BLVD;?;MOTOR VEHICLE THEFT;ATT: AUTOMOBILE;?;0;0;?;?;22.0
035XX W HURON ST;2014;NARCOTICS;?;?;1;0;11.0;27.0;?
019XX N DAMEN AVE;?;ROBBERY;ATTEMPT: ARMED-HANDGUN;?;0;?;?;32.0;22.0
019XX W TOUHY AVE;?;BATTERY;SIMPLE;RESIDENCE;?;?;24.0;49.0;1.0
036XX N JANSSEN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;?;?;19.0;44.0;6.0
?;2820;OTHER OFFENSE;?;?;?;0;11.0;?;?
014XX N LARAMIE AVE;0320;ROBBERY;?;STREET;?;0;?;?;25.0
067XX S COTTAGE GROVE AVE;?;CRIMINAL TRESPASS;?;GAS STATION;1;0;?;20.0;42.0
034XX N WESTERN AVE;0313;ROBBERY;ARMED: OTHER DANGEROUS WEAPON;?;0;0;19.0;?;?
082XX S MARQUETTE AVE;1320;?;?;?;1;?;4.0;7.0;46.0
048XX W VAN BUREN ST;2092;NARCOTICS;SOLICIT NARCOTICS ON PUBLICWAY;RESIDENCE PORCH/HALLWAY;1;0;15.0;24.0;25.0
010XX W BELMONT AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;DAY CARE CENTER;0;0;19.0;44.0;?
001XX N STATE ST;0860;?;RETAIL THEFT;?;1;0;1.0;42.0;32.0
?;0110;HOMICIDE;FIRST DEGREE MURDER;ALLEY;0;?;?;?;2.0
?;?;THEFT;POCKET-PICKING;?;?;0;11.0;?;26.0
012XX N HALSTED ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;GAS STATION;?;0;18.0;32.0;8.0
078XX W BALMORAL AVE;?;THEFT;$500 AND UNDER;STREET;0;0;16.0;41.0;10.0
060XX S LAFLIN ST;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;?;0;7.0;16.0;67.0
006XX N MICHIGAN AVE;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;0;?;18.0;42.0;?
043XX W LE MOYNE ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;?;?;25.0;37.0;23.0
034XX N KILBOURN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;0;17.0;?;?
081XX S PRAIRIE AVE;0460;BATTERY;SIMPLE;STREET;?;0;6.0;6.0;?
003XX N PARKSIDE AVE;2024;NARCOTICS;POSS: HEROIN(WHITE);?;1;0;15.0;29.0;25.0
012XX W 59TH ST;502R;OTHER OFFENSE;VEHICLE TITLE/REG OFFENSE;STREET;?;0;?;?;67.0
?;?;OTHER OFFENSE;?;RESIDENCE;0;0;3.0;20.0;?
014XX W RASCHER AVE;0460;?;SIMPLE;RESIDENCE PORCH/HALLWAY;0;0;?;48.0;77.0
070XX S ST LAWRENCE AVE;2820;?;?;OTHER;0;?;3.0;?;69.0
014XX W 113TH PL;0890;?;FROM BUILDING;RESIDENCE;0;?;22.0;34.0;?
?;0820;?;$500 AND UNDER;STREET;?;0;18.0;43.0;?
?;?;BATTERY;AGGRAVATED: OTHER DANG WEAPON;STREET;?;?;12.0;?;28.0
016XX N ST LOUIS AVE;0910;?;AUTOMOBILE;STREET;0;?;?;26.0;?
083XX S STEWART AVE;0910;?;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);?;?;?;21.0;44.0
032XX W BRYN MAWR AVE;0460;BATTERY;?;ALLEY;0;?;17.0;40.0;13.0
016XX N KEYSTONE AVE;?;HOMICIDE;FIRST DEGREE MURDER;STREET;0;0;?;30.0;23.0
028XX S HARDING AVE;5093;NON-CRIMINAL;?;RESIDENCE;0;?;10.0;22.0;?
045XX W 65TH ST;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESIDENCE;0;0;?;?;65.0
043XX N KENMORE AVE;0610;BURGLARY;?;APARTMENT;?;0;19.0;?;3.0
039XX W DIVISION ST;051A;ASSAULT;?;?;0;?;25.0;?;?
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;?;?;4.0;10.0;46.0
028XX N CLARK ST;0870;THEFT;POCKET-PICKING;OTHER;0;0;?;44.0;6.0
078XX S HALSTED ST;1780;OFFENSE INVOLVING CHILDREN;OTHER OFFENSE;POLICE FACILITY/VEH PARKING LOT;?;0;6.0;17.0;71.0
043XX W ARMITAGE AVE;0810;THEFT;?;CHURCH/SYNAGOGUE/PLACE OF WORSHIP;0;0;25.0;30.0;?
013XX S INDEPENDENCE BLVD;0486;?;?;?;?;1;10.0;24.0;?
013XX W RANDOLPH ST;1320;CRIMINAL DAMAGE;TO VEHICLE;VEHICLE NON-COMMERCIAL;?;0;?;27.0;?
004XX W DICKENS AVE;1310;CRIMINAL DAMAGE;?;APARTMENT;0;0;18.0;43.0;?
032XX W BELDEN AVE;0820;THEFT;$500 AND UNDER;?;?;0;?;35.0;?
035XX W DOUGLAS BLVD;2820;OTHER OFFENSE;?;APARTMENT;0;?;?;24.0;?
021XX W CONCORD PL;0650;BURGLARY;HOME INVASION;RESIDENCE;0;?;14.0;?;24.0
045XX S VINCENNES AVE;041A;BATTERY;AGGRAVATED: HANDGUN;?;?;?;2.0;3.0;?
013XX N LOCKWOOD AVE;041A;BATTERY;?;SIDEWALK;0;0;25.0;37.0;?
035XX S STATE ST;1121;DECEPTIVE PRACTICE;COUNTERFEITING DOCUMENT;STREET;0;?;2.0;3.0;35.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;?;1;?;9.0;50.0
?;?;CRIMINAL TRESPASS;?;?;1;?;?;5.0;43.0
097XX S WALLACE ST;?;?;?;RESIDENCE;0;0;22.0;?;73.0
?;0320;ROBBERY;STRONGARM - NO WEAPON;OTHER;0;?;?;35.0;?
044XX W WILCOX ST;0486;?;DOMESTIC BATTERY SIMPLE;APARTMENT;0;?;11.0;28.0;26.0
039XX W CHICAGO AVE;0560;?;?;?;0;0;?;27.0;?
?;2093;NARCOTICS;?;?;?;0;?;10.0;55.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;1;6.0;8.0;44.0
061XX N HAMILTON AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;?;?;0;24.0;40.0;?
038XX W BELDEN AVE;0610;BURGLARY;?;?;0;?;25.0;30.0;?
?;0820;THEFT;?;STREET;0;0;?;?;8.0
012XX W 72ND ST;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;0;0;7.0;?;?
060XX S CARPENTER ST;0110;HOMICIDE;FIRST DEGREE MURDER;?;?;0;7.0;16.0;68.0
044XX W JACKSON BLVD;?;CRIMINAL DAMAGE;?;STREET;0;?;11.0;?;?
?;?;NARCOTICS;?;?;?;0;11.0;24.0;26.0
?;?;?;FORCIBLE ENTRY;APARTMENT;0;0;2.0;3.0;38.0
015XX E 55TH ST;0860;THEFT;RETAIL THEFT;DRUG STORE;1;0;2.0;4.0;?
?;?;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;3.0;5.0;43.0
?;0486;?;?;COMMERCIAL / BUSINESS OFFICE;?;1;18.0;?;?
021XX W NORTH AVE;1153;?;?;?;?;0;14.0;?;24.0
016XX W BELMONT AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;VEHICLE NON-COMMERCIAL;0;?;?;32.0;?
?;0810;?;?;?;0;?;25.0;?;19.0
032XX N LINDER AVE;0320;?;?;?;?;0;?;38.0;?
034XX S DR MARTIN LUTHER KING JR DR;1330;CRIMINAL TRESPASS;TO LAND;RESTAURANT;1;0;?;?;?
011XX W JACKSON BLVD;?;?;RETAIL THEFT;DEPARTMENT STORE;?;0;12.0;2.0;?
001XX S CICERO AVE;031A;ROBBERY;ARMED: HANDGUN;GAS STATION;?;?;11.0;28.0;?
053XX S FAIRFIELD AVE;0454;BATTERY;AGG PO HANDS NO/MIN INJURY;?;1;0;9.0;14.0;63.0
?;?;ASSAULT;AGGRAVATED: HANDGUN;RESIDENCE;0;1;7.0;16.0;?
014XX W 80TH ST;1310;CRIMINAL DAMAGE;TO PROPERTY;?;1;1;6.0;?;71.0
048XX W ADDISON ST;?;?;TO PROPERTY;RESIDENCE;?;0;16.0;38.0;?
013XX S MILLARD AVE;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;?;1;0;10.0;?;?
050XX N ASHLAND AVE;?;THEFT;$500 AND UNDER;APARTMENT;0;0;20.0;46.0;?
?;?;?;$500 AND UNDER;?;?;0;18.0;42.0;8.0
?;0320;?;STRONGARM - NO WEAPON;?;?;0;12.0;2.0;28.0
002XX W 107TH ST;0486;?;?;?;?;?;5.0;?;49.0
?;0281;CRIM SEXUAL ASSAULT;NON-AGGRAVATED;HOSPITAL BUILDING/GROUNDS;0;0;4.0;8.0;46.0
